inst_time,click_time,reftag,impact_click_id,os_name,app_name,app_version,sdk_version,sig_version
"2025-09-04T05:42:38Z","2025-09-04T05:41:51Z","cmdhFAnwDfBXo","VqnXWwUthxycTt6V1O36c1gLUkpz4bR5RyEJUM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","f8095d768bdc6d857288724fa8e3f854"
"2025-09-04T05:53:51Z","2025-09-04T05:52:19Z","cMoLqK4WYLNu1","w:61eMUtjxycUV9X-pUJu0NkUkpz4fxxwQeyRE0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","776f96e375021b12273a3e7ff53e951a"
"2025-09-04T06:12:17Z","2025-09-04T06:11:36Z","cXwupbz6o6v5v","0yhRVdUtnxycWLkxnDU9EW:qUkpz4:RFz1n:TM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","561288bcb82fa979f71cd22b80d42e76"
"2025-09-04T09:21:43Z","2025-09-04T09:20:14Z","cdteVfULxbX6a","1Kgye-UtcxycUY80Q-Spo2T4Ukpz9vQZz3icyc0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","31829f33c41853fed239a14402b74ca7"
"2025-09-04T09:25:36Z","2025-09-04T09:25:04Z","cDSsiGdnfMsAD","0p4QDPUtZxycRJTWoBRDj34cUkpz9qX8ExydTQ0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","ad0b47d1751c205e367d6ee02a9d806f"
"2025-09-04T09:31:31Z","2025-09-04T09:30:55Z","c6Nin7EPeqoHj","VM:QBbUtZxycWpdVlKVgX0d:Ukpz9Jw5u3gl2Q0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","37a1215b967cc1feae9d4d9e595030aa"
"2025-09-04T10:05:11Z","2025-09-04T10:04:20Z","cJDTefGXasQbR","UgFXV3UtfxycUyJ2HdwplVwIUkpz9Z2QKRQezI0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","26a19f008e39ae6c665babaf9c931068"
"2025-09-04T10:52:41Z","2025-09-04T10:49:30Z","cvLCUFcPn3GWn","VkUyF0Ut4xycRJTWoBRDj34cUkpz97TpzTAOwY0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","60144d510635f52f3417d935bb51cf05"
"2025-09-04T10:54:54Z","2025-09-04T10:53:06Z","c2t6acis1jD5p","1m2WRaUt9xycUFx336UCezPUUkpz94R2xV5QUE0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","2cc842c8c3e48a28848a98653020d969"
"2025-09-04T06:43:52Z","2025-09-04T06:41:59Z","cr6J2NyOVkLkh","wxP24WUtGxycTt6V1O36c1gLUkpz9xTlMTWi1s0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","1144daceddb680c0a24ce255742d5402"
"2025-09-04T06:58:13Z","2025-09-04T06:56:57Z","cTVY9JjH5MpkM","1H53BdUtAxycWow0CIXYYQh-Ukpz91zpsXo8wM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","dde7a789b687d166f2235b1c56cd3297"
"2025-09-04T07:40:17Z","2025-09-03T07:41:08Z","cNTjSzpatK0fh","1oMRyOUuBxycUFx336UCezPUUkpza-xRzRleVs0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","ef095991222b743f5760be81c8b296b3"
"2025-09-04T08:00:47Z","2025-09-04T07:59:24Z","cD5rmzyfp2BK0","x103SuUttxycTyqQwe1mgzOcUkpz9jVN3WO0xM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","9e72f29f34300a46a97c6ca583fe13a9"
"2025-09-04T08:04:31Z","2025-09-04T08:03:29Z","cw3Hhel26SESj","WRPWaLUttxycR1F3t:zL4ylEUkpz9gQ932b:xc0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","c3c446986d33f953137c5f625827753f"
"2025-09-04T08:05:07Z","2025-09-04T08:04:09Z","cEI3E179Uo2VO","TOOyUyUttxycUV9X-pUJu0NkUkpz9gSFISLXWY0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","8c9423ba4840bb17df3d50a2ff80a74a"
"2025-09-04T08:17:50Z","2025-09-04T08:15:47Z","cLnp0kFw1Evpd","1v6RlGUtqxycTo0VFhQaPQ:uUkpz9iTwEUy5Ss0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","9c34a476b43fc6c6eeb3d67cb4bd2807"
"2025-09-04T13:55:06Z","2025-09-04T13:53:54Z","czZSJUzLPkXzh","RGNVEzUvnxycUEmS6uxIgx0yUkpz-vS1RX3UW00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","b3ea96edcc0541e42a3bda3e29c5b543"
"2025-09-04T11:02:41Z","2025-09-04T11:02:06Z","crhOCCGxsQB0l","RDgVVuUt-xycRwyTogSOPzt:Ukpz9-WZRV7LSs0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","a15f49d577f83f59d7e341ffd09dcf4c"
"2025-09-04T11:31:45Z","2025-09-04T11:31:12Z","cBFL3GwJeIqGW","WCBzu6Uv2xycTZyy9bWs1xJbUkpz-1y4rUElW80","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","2f72af24450625e4c8811aec57fb3225"
"2025-09-04T10:10:34Z","2025-09-04T10:10:03Z","cU7mirfvXwFH3","w7h2ePUtaxycUyJ2HdwplVwIUkpz9eylR1Jlx00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","0f2716ec6fafa1ed316fc73972f92bbb"
"2025-09-04T10:44:50Z","2025-09-04T10:42:48Z","ck5ssTsMhL7eH","XEZW07Ut7xycWp1UwTUUjyKJUkpz9:2po0pKXY0","android","com.catdaddy.cat22","4.5.0.11129879","android5.4.0","3.35.2","first","973aa54a9009a241ad4b67234f752a2b"
"2025-09-04T14:34:20Z","2025-09-04T14:33:36Z","cgGfBCW30jviJ","2RBU3wUvAxycUFx336UCezPUUkpz-cz7XWIMR00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","e424996fd7f2dedd91397c93840173e1"
"2025-09-04T14:51:34Z","2025-09-04T14:47:35Z","cAlINfKYXssiH","xDp0oHUvHxycTSQUq6T0OTFaUkpz-bUBuQSSx00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","a5c87b4d10cd781f74b7d409948f42bd"
"2025-09-04T07:30:33Z","2025-09-04T07:30:04Z","cyglagi1tkXqY","SHa05XUtsxycUGeVwdWb3SqoUkpz9QSNzVAHTM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","8aa254641cb6bca78a897f21d9f7cd3f"
"2025-09-04T12:20:52Z","2025-09-04T12:20:26Z","cDGPVitIRJKmk","UCuzueUvRxycWLkxnDU9EW:qUkpz-h0pRSMeXs0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","3f30de9acb6637603cb86cfc0ca7a1ff"
"2025-09-04T16:08:47Z","2025-09-04T16:07:51Z","c3eOprsOPS3r6","wY-Tv7UvJxycR7x0FkyhFTOhUkpz631lUX-zSo0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","9dae39adc0f798119d81f25c5ce81915"
"2025-09-04T12:22:54Z","2025-09-04T12:22:01Z","cC16pw3m0xh5L","Q2lySvUvRxycWpdVlKVgX0d:Ukpz-h3FW2ix1Q0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","2b4809270f3ad4c0009cddccaa355ed1"
"2025-09-04T12:38:08Z","2025-09-04T12:36:23Z","ch2qJfNVlEefq","QUZWeUUvTxycTPo1wSQG7TM4Ukpz-gQlyxb8S00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","e79d24c3379c19df658bb0fee7f62fa9"
"2025-09-04T06:54:39Z","2025-09-04T06:53:05Z","cz79pqEGoOHLl","QdM2r-UtDxycUV9X-pUJu0NkUkpz9w10QRVVwc0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","2726de69757543fe5274e3d3c61b5f8b"
"2025-09-04T01:23:07Z","2025-09-04T01:21:15Z","cauOsNcU51RbQ","yyi3QZUoNxycU2DQaUz3AQ2CUkpz7fUvIwLiyQ0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","7ac01e00e1beab96756c1da9e3c2653c"
"2025-09-04T01:27:45Z","2025-09-04T01:25:58Z","cCqc1NLnuLSDU","xNcT7SUoPxycUmX3CcWPxSYLUkpz7aWluRiw200","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","ce000f9bf9a06a51528547691e1f4b3f"
"2025-09-04T01:39:50Z","2025-09-04T01:38:19Z","creiL8kzYVGRX","Vhx3rTUoKxycR7x0FkyhFTOhUkpz7:UtUSyhwI0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","5f9b5e3fdff71e0ccf147a2a455c7f21"
"2025-09-04T00:02:07Z","2025-09-04T00:00:56Z","c2QAFaEr917Pt","zvS34QUouxycUZYxSDSOl1kcUkpz7rTFwUVz0U0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","fa33c2d5f81247b587b922161c9999d9"
"2025-09-04T00:06:34Z","2025-09-04T00:05:36Z","c0KKZn46TS2v4","X2WQAcUouxycUFx336UCezPUUkpz7oQ5QTKM0c0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","5c7f8711e1515a2ad94afa74f574cf5f"
"2025-09-04T00:19:46Z","2025-09-04T00:17:29Z","clgRJvQID6m3P","Ut42f:UooxycRnCXNUVjhTz:Ukpz7qRrkTevz40","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","416975ca481e1809cc18a6f60cb2f723"
"2025-09-04T00:48:55Z","2025-09-04T00:47:08Z","cwVKJzpSv3S6v","WfN1XEUoMxycUYcWNByFK21GUkpz7PUJyQPHQ80","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","2fbe18b3c0f157a25a08c3d961ad4fda"
"2025-09-04T03:27:39Z","2025-09-04T03:26:36Z","cdGtyTWocr1lm","SmDRnzUo-xycUYcWNByFK21GUkpz4jXJL06MTk0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","cce36030ffe29180ab217b185f89395a"
"2025-09-04T15:16:02Z","2025-09-04T15:14:38Z","ca1HXh2wZgAfh","V84XYzUvpxycRnCXNUVjhTz:Ukpz-5VdWwLpRg0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","e8d56ac0c8fa13176337cc07318c18e4"
"2025-09-04T15:03:03Z","2025-09-04T14:59:47Z","c6amQN0AYtqfr","QHnWpNUvCxycRJTWoBRDj34cUkpz-f3RRWWg0M0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","4ad398db8bed1805ece9a64e407dd3b4"
"2025-09-04T05:14:09Z","2025-09-04T05:12:08Z","c04BUcpAD5BXO","TWUw-fUtVxycUYcWNByFK21GUkpz4IWErRwlQw0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","06e5189b9b5cbcb8e0fd40bb1f1bae3b"
"2025-09-04T05:40:18Z","2025-09-04T05:38:07Z","c8mCnJ2WvXSvj","1hbTUhUthxycUFx336UCezPUUkpz4eT8KVcmz00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","cf8c37a51133cb57ff08bf6445274456"
"2025-09-04T15:05:27Z","2025-09-04T15:04:20Z","c0QRfyFTx8pYE","3fm3O7UvsxycThq06y1uKQUbUkpz-ayRQTTUVk0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","e50512116e6f6071ad4128eee43517ab"
"2025-09-04T05:48:05Z","2025-09-04T05:46:49Z","cWNMawBL6Idii","ULT0iiUtmxycRFWW6X2Iy06dUkpz4YQArUyHwo0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","65d1d96a60210bd52ec5764c126db46c"
"2025-09-04T13:16:24Z","2025-09-04T13:13:52Z","cP3eRBbVInYC8","S4sQv4UvkxycTPo1wSQG7TM4Ukpz-FU-8W:Wz80","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","3c664c62f40c933684ceb9294a8c7616"
"2025-09-04T13:41:58Z","2025-09-04T13:39:24Z","c1HC6mqSZMYMs","R1yXN2UvgxycU2DQaUz3AQ2CUkpz-rUN2xtvTI0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","486ae5c6fee0106e62d802749e8c7a18"
"2025-09-04T08:17:00Z","2025-09-04T08:15:55Z","cku4q8v3CRyiR","19jQ4UUtqxycTyqQwe1mgzOcUkpz9iTvPx9vTA0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","38f17ff91e4af26acae16a71388e6cce"
"2025-09-04T06:38:37Z","2025-09-04T06:36:16Z","csBRfvFLlZI6D","yRQ3piUtBxycTHRxFPXC4RExUkpz901dwUhcUM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","963c6bfe4a9e7be703ef3f4b02c8b01e"
"2025-09-04T04:07:16Z","2025-09-04T03:55:51Z","ceTM6T45MI1iW","0IJxz2UtzxycUEmS6uxIgx0yUkpz4GQBU2XUwE0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","e04ae5d926f85ffd0fae39103a0a7d48"
"2025-09-04T04:29:53Z","2025-09-04T04:28:42Z","cBD2MtaK2UwHm","W3RWwmUtyxycRnCXNUVjhTz:Ukpz4uypu25pV40","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","50e5476d523b8e3483d9f3800768a4de"
"2025-09-04T04:59:16Z","2025-09-04T04:55:58Z","cp5HfWkdpnpWD","yzEXVmUtTxycUGeVwdWb3SqoUkpz4MVZrzGwxo0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","493972c5fd50b8b88f5b7723eaf7f9cf"
"2025-09-04T10:02:57Z","2025-09-04T10:01:55Z","cVGmBMMx3oyoJ","25G20pUtfxycUV9X-pUJu0NkUkpz9cR1TUpPTM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","d8d6922c5830611865ad61861f9f442c"
"2025-09-04T10:46:21Z","2025-09-04T10:44:59Z","cXhux6gOccqsN","zUfUuZUt4xycTKkxnJUSeybMUkpz9:WvIwPxUA0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","1d796cc02e9197da9aa15c440bf92456"
"2025-09-04T10:47:17Z","2025-09-04T10:45:11Z","cNmxrY8D4S3Ur","zvp0umUt4xycTHRxFPXC4RExUkpz9:TlTVpuwM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","0f1f9918ac5d070af0932f3b1ab58804"
"2025-09-04T06:16:57Z","2025-09-04T06:16:00Z","cWWLhQmy94thk","R7z26sUtnxycWpdVlKVgX0d:Ukpz47R5u05oz80","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","a6529d9b4da64ed9da9ebd788b2a1a7c"
"2025-09-04T08:06:05Z","2025-09-04T08:05:03Z","cUalTHARH7B9s","VOZ2gQUttxycUGeVwdWb3SqoUkpz9l2fQUaIUo0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","d34823ad4e9d31ce9d28da00f18e6809"
"2025-09-04T08:16:47Z","2025-09-04T08:15:26Z","cUqzNi3hj3PuH","w5fQJtUtqxycUFx336UCezPUUkpz9iRYrRQ4zw0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","3358face4680c5478d635b57f8faab38"
"2025-09-04T05:22:20Z","2025-09-04T05:21:24Z","cIF7a9G3AuXdd","S50WooUtXxycTPo1wSQG7TM4Ukpz4PVRwQfj1Y0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","ca2daca313f5fc98b87420a2478eecb6"
"2025-09-04T04:59:30Z","2025-09-04T04:58:31Z","c93bKaux8N5Lk","Qcd3rzUtTxycUFx336UCezPUUkpz4JygKVKVwI0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","7ce4d71f76110c9c70e73e4ddd220252"
"2025-09-04T23:18:22Z","2025-09-04T23:15:05Z","cuW6ecc9d2jRV","SaK3JkUqoxycUFx336UCezPUUkpw0OytrUHxyA0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","3829787e82f49b9c34e0f82485b9e583"
"2025-09-04T12:25:54Z","2025-09-04T12:25:20Z","cvBWYO6dqdKVY","zGA2hdUvWxycWpdVlKVgX0d:Ukpz-m2-IzsA3c0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","f4b8e06b26680d46912909b8f97110d1"
"2025-09-04T05:51:32Z","2025-09-04T05:50:37Z","cWGmpRREMWxYC","xVsTwfUtjxycTZyy9bWs1xJbUkpz4dWNRViaw00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","d1214990f286952d4782f7efdfb07507"
"2025-09-04T10:47:51Z","2025-09-04T10:47:10Z","cDOB0apH9EeWe","UxiyQvUt4xycTZjxiGT3z3I0Ukpz972ZuzhcwA0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","18962b92197c654b7bf7021388806132"
"2025-09-04T08:14:22Z","2025-09-04T08:12:50Z","ccKANtWOGDFZa","Sw1wrzUtvxycUFx336UCezPUUkpz9i0xWQjQT00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","20f032299587f18a080c26343ad4720f"
"2025-09-04T08:21:51Z","2025-09-04T08:21:05Z","cAcqGcGm4EZmK","xsq1khUtMxycTbnXCS1jQUhWUkpz9EX9w2IzWc0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","5a1795116a26a918dfccff02ce2233c2"
"2025-09-04T12:36:57Z","2025-09-04T12:36:12Z","cIMj44i1byjNC","TKl3rHUvTxycTPo1wSQG7TM4Ukpz-gTJ2WtxSE0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","70803bc35b2284e7cc67dddf62c5a3e8"
"2025-09-04T13:10:14Z","2025-09-04T13:03:41Z","c4LK8D7lk9vRq","RQF32iUvSxycUGeVwdWb3SqoUkpz-D2ZUUnYwo0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","ff6a75eed8bb89bd680b9b62a700ff3d"
"2025-09-04T15:00:03Z","2025-09-04T14:51:43Z","cBGLKQGIUOGzT","WO905bUvHxycTSQUq6T0OTFaUkpz-Yy8rRxGSM0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","32428e3e808d38d97fc0e3bc1a33cfee"
"2025-09-04T15:02:00Z","2025-09-04T15:00:43Z","ctZIPgPbIYu5z","XZVQh1UvCxycTo0VFhQaPQ:uUkpz-fRtRQqJUI0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","0bf0c0754829ee45ae52834960f0cfe4"
"2025-09-04T09:08:26Z","2025-09-04T09:07:49Z","c3NyaIyHd1VPu","R6TzYaUtPxycUV9X-pUJu0NkUkpz9rXQiRqky40","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","aef659260af0fefe406c7c44080fe9bb"
"2025-09-04T06:16:10Z","2025-09-04T06:15:09Z","cvPhIxObHb83K","UxURLQUtnxycUFx336UCezPUUkpz473NWUn0XY0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","b41ea70084ce76d26d9676dc808fe39d"
"2025-09-04T06:38:04Z","2025-09-04T06:36:02Z","cILUiBqa3vGCW","3PyR5sUtBxycUyJ2HdwplVwIUkpz901xwXCjV80","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","126cd779f25ddb37b7be2f101a8040a0"
"2025-09-04T06:56:24Z","2025-09-04T06:54:44Z","c50idXEfkLwzh","0COQKFUtAxycTbnXCS1jQUhWUkpz9wTRLUslXg0","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","04984b7278408532d8c048f751ae8554"
"2025-09-04T06:55:46Z","2025-09-04T06:54:41Z","cknTm1svm4GXF","0GfTtMUtAxycUY80Q-Spo2T4Ukpz9wT2iQJ0R00","android","com.catdaddy.cat22","4.5.0.11238719","android5.4.0","3.35.2","first","335c5cfbc4047465bd5260fd7d10dc2a"
