Source,Winner,Winner Score,Loser,Loser Score,GameID,Away Code,Away Short Name,Away Full Name,Home Code,Home Short Name,Home Full Name,AwayScore,HomeScore
GennaroNFL,Rams,24,Vikings,19,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,19,24
MarcusMosher,Vikings,31,Rams,27,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,31,27
Sportsnaut,Vikings,27,Rams,24,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,27,24
VinnieIyer,Vikings,20,Rams,17,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,20,17
WalderESPN,Vikings,24,Rams,23,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,24,23
JarrettBell,Vikings,30,Rams,27,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,30,27
ChrisBumbaca,Vikings,30,Rams,27,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,30,27
NateDavis,Vikings,27,Rams,24,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,27,24
TylerDragon,Vikings,28,Rams,25,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,28,25
MikeMiddlehurst-Schwartz,Vikings,23,Rams,16,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,23,16
LorenzoReyes,Vikings,27,Rams,20,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,27,20
AliNFL,Vikings,24,Rams,23,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,24,23
TomNFL,Vikings,26,Rams,22,MINLAR,MIN,Vikings,Minnesota Vikings,LAR,L.A. Rams,Los Angeles Rams,26,22
TerrySullivan,Ravens,33,Steelers,17,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,17,33
PetePrisco,Ravens,24,Steelers,19,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,19,24
BleacherReport,Ravens,27,Steelers,16,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,16,27
BillBender,Ravens,23,Steelers,15,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,15,23
Sportsnaut,Ravens,27,Steelers,17,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,17,27
VinnieIyer,Ravens,30,Steelers,17,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,17,30
KahlerESPN,Ravens,30,Steelers,24,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,24,30
MoodyESPN,Ravens,28,Steelers,19,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,19,28
WalderESPN,Ravens,27,Steelers,20,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,20,27
Dimers,RAVENS,26,STEELERS,18,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,18,26
JarrettBell,Ravens,27,Steelers,23,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,23,27
ChrisBumbaca,Ravens,26,Steelers,23,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,23,26
NateDavis,Ravens,24,Steelers,17,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,17,24
TylerDragon,Ravens,27,Steelers,19,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,19,27
MikeMiddlehurst-Schwartz,Ravens,30,Steelers,16,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,16,30
LorenzoReyes,Ravens,26,Steelers,21,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,21,26
AliNFL,Ravens,27,Steelers,17,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,17,27
BrookeNFL,Ravens,34,Steelers,23,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,23,34
DanNFL,Ravens,28,Steelers,16,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,16,28
GennaroNFL,Ravens,24,Steelers,16,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,16,24
TomNFL,Ravens,26,Steelers,18,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,18,26
MarcusMosher,Steelers,20,Ravens,19,PITBAL,PIT,Steelers,Pittsburgh Steelers,BAL,Ravens,Baltimore Ravens,20,19
TerrySullivan,Buccaneers,30,Commanders,23,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,23,30
BleacherReport,Buccaneers,34,Commanders,30,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,30,34
BillBender,Buccaneers,31,Commanders,26,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,26,31
MarcusMosher,Buccaneers,34,Commanders,31,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,31,34
Dimers,BUCCANEERS,27,COMMANDERS,24,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,24,27
JarrettBell,Buccaneers,31,Commanders,27,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,27,31
NateDavis,Buccaneers,31,Commanders,23,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,23,31
MikeMiddlehurst-Schwartz,Buccaneers,31,Commanders,24,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,24,31
AliNFL,Buccaneers,28,Commanders,27,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,27,28
DanNFL,Buccaneers,29,Commanders,25,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,25,29
GennaroNFL,Buccaneers,28,Commanders,23,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,23,28
TomNFL,Buccaneers,27,Commanders,25,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,25,27
PetePrisco,Bucs,35,Commanders,30,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,30,35
Sportsnaut,Commanders,34,Buccaneers,31,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,34,31
VinnieIyer,Commanders,31,Buccaneers,27,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,31,27
KahlerESPN,Commanders,33,Buccaneers,30,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,33,30
MoodyESPN,Commanders,34,Buccaneers,29,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,34,29
WalderESPN,Commanders,31,Buccaneers,26,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,31,26
ChrisBumbaca,Commanders,33,Buccaneers,31,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,33,31
TylerDragon,Commanders,26,Buccaneers,24,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,26,24
LorenzoReyes,Commanders,26,Buccaneers,17,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,26,17
BrookeNFL,Commanders,28,Buccaneers,26,WASTB,WAS,Commanders,Washington Commanders,TB,Buccaneers,Tampa Bay Buccaneers,28,26
